entity,code,province_code,name,type,is_active,created_at,updated_at
Ward,18814,42,Xã Kỳ Hoa,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18823,42,Phường Vũng Áng,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18832,42,Phường Hoành Sơn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18838,42,Xã Kỳ Lạc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18844,42,Xã Kỳ Thượng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18859,44,Phường Đồng Thuận,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18871,44,Phường Đồng Sơn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18880,44,Phường Đồng Hới,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18901,44,Xã Minh Hoá,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18904,44,Xã Dân Hoá,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18919,44,Xã Tân Thành,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18922,44,Xã Kim Điền,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18943,44,Xã Kim Phú,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18949,44,Xã Đồng Lê,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18952,44,Xã Tuyên Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18958,44,Xã Tuyên Lâm,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18985,44,Xã Tuyên Phú,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18991,44,Xã Tuyên Bình,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,18997,44,Xã Tuyên Hoá,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19009,44,Phường Ba Đồn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19021,44,Xã Phú Trạch,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19030,44,Xã Trung Thuần,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19033,44,Xã Hoà Trạch,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19051,44,Xã Tân Gianh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19057,44,Xã Quảng Trạch,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19066,44,Phường Bắc Gianh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19075,44,Xã Nam Ba Đồn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19093,44,Xã Nam Gianh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19111,44,Xã Hoàn Lão,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19126,44,Xã Bắc Trạch,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19138,44,Xã Phong Nha,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19141,44,Xã Bố Trạch,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19147,44,Xã Thượng Trạch,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19159,44,Xã Đông Trạch,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19198,44,Xã Nam Trạch,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19204,44,Xã Trường Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19207,44,Xã Quảng Ninh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19225,44,Xã Ninh Châu,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19237,44,Xã Trường Ninh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19246,44,Xã Lệ Ninh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19249,44,Xã Lệ Thuỷ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19255,44,Xã Cam Hồng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19288,44,Xã Sen Ngư,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19291,44,Xã Tân Mỹ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19309,44,Xã Trường Phú,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19318,44,Xã Kim Ngân,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19333,44,Phường Đông Hà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19351,44,Phường Nam Đông Hà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19360,44,Phường Quảng Trị,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19363,44,Xã Vĩnh Linh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19366,44,Xã Bến Quan,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19372,44,Xã Vĩnh Hoàng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19405,44,Xã Vĩnh Thuỷ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19414,44,Xã Cửa Tùng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19429,44,Xã Khe Sanh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19432,44,Xã Lao Bảo,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19435,44,Xã Hướng Lập,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19441,44,Xã Hướng Phùng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19462,44,Xã Tân Lập,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19483,44,Xã A Dơi,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19489,44,Xã Lìa,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19495,44,Xã Gio Linh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19496,44,Xã Cửa Việt,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19501,44,Xã Bến Hải,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19537,44,Xã Cồn Tiên,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19555,44,Xã Hướng Hiệp,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19564,44,Xã Đakrông,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19567,44,Xã Ba Lòng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19588,44,Xã Tà Rụt,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19594,44,Xã La Lay,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19597,44,Xã Cam Lộ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19603,44,Xã Hiếu Giang,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19624,44,Xã Triệu Phong,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19639,44,Xã Nam Cửa Việt,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19645,44,Xã Triệu Bình,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19654,44,Xã Triệu Cơ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19669,44,Xã Ái Tử,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19681,44,Xã Diên Sanh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19699,44,Xã Vĩnh Định,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19702,44,Xã Hải Lăng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19735,44,Xã Nam Hải Lăng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19741,44,Xã Mỹ Thuỷ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19742,44,Đặc khu Cồn Cỏ,SpecialAdministrativeRegion,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19753,46,Phường Phú Xuân,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19774,46,Phường Kim Long,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19777,46,Phường Vỹ Dạ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19789,46,Phường Thuận Hoá,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19804,46,Phường Hương An,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19813,46,Phường Thuỷ Xuân,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19815,46,Phường An Cựu,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19819,46,Phường Phong Điền,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19828,46,Phường Phong Phú,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19831,46,Phường Phong Dinh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19858,46,Phường Phong Thái,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19867,46,Xã Quảng Điền,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19873,46,Phường Phong Quảng,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19885,46,Xã Đan Điền,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19900,46,Phường Thuận An,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19909,46,Phường Dương Nỗ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19918,46,Xã Phú Hồ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19930,46,Phường Mỹ Thượng,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19942,46,Xã Phú Vang,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19945,46,Xã Phú Vinh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19960,46,Phường Phú Bài,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19969,46,Phường Thanh Thuỷ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19975,46,Phường Hương Thuỷ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,19996,46,Phường Hương Trà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20014,46,Phường Hoá Châu,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20017,46,Phường Kim Trà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20035,46,Xã Bình Điền,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20044,46,Xã A Lưới 2,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20050,46,Xã A Lưới 5,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20056,46,Xã A Lưới 1,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20071,46,Xã A Lưới 3,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20101,46,Xã A Lưới 4,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20107,46,Xã Phú Lộc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20122,46,Xã Vinh Lộc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20131,46,Xã Hưng Lộc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20137,46,Xã Chân Mây - Lăng Cô,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20140,46,Xã Lộc An,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20161,46,Xã Khe Tre,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20179,46,Xã Nam Đông,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20182,46,Xã Long Quảng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20194,48,Phường Hải Vân,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20197,48,Phường Liên Chiểu,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20200,48,Phường Hoà Khánh,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20209,48,Phường Thanh Khê,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20242,48,Phường Hải Châu,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20257,48,Phường Hoà Cường,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20260,48,Phường Cẩm Lệ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20263,48,Phường Sơn Trà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20275,48,Phường An Hải,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20285,48,Phường Ngũ Hành Sơn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20305,48,Phường An Khê,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20308,48,Xã Bà Nà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20314,48,Phường Hoà Xuân,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20320,48,Xã Hoà Vang,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20332,48,Xã Hoà Tiến,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20333,48,Đặc khu Hoàng Sa,SpecialAdministrativeRegion,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20335,48,Phường Bàn Thạch,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20341,48,Phường Tam Kỳ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20350,48,Phường Hương Trà,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20356,48,Phường Quảng Phú,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20364,48,Xã Chiên Đàn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20380,48,Xã Tây Hồ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20392,48,Xã Phú Ninh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20401,48,Phường Hội An Tây,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20410,48,Phường Hội An,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20413,48,Phường Hội An Đông,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20434,48,Xã Tân Hiệp,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20443,48,Xã Hùng Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20455,48,Xã Tây Giang,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20458,48,Xã Avương,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20467,48,Xã Đông Giang,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20476,48,Xã Sông Kôn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20485,48,Xã Sông Vàng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20494,48,Xã Bến Hiên,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20500,48,Xã Đại Lộc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20506,48,Xã Thượng Đức,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20515,48,Xã Hà Nha,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20539,48,Xã Vu Gia,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20542,48,Xã Phú Thuận,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20551,48,Phường Điện Bàn,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20557,48,Phường Điện Bàn Bắc,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20569,48,Xã Điện Bàn Tây,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20575,48,Phường An Thắng,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20579,48,Phường Điện Bàn Đông,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20587,48,Xã Gò Nổi,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20599,48,Xã Nam Phước,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20611,48,Xã Thu Bồn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20623,48,Xã Duy Xuyên,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20635,48,Xã Duy Nghĩa,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20641,48,Xã Quế Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20650,48,Xã Xuân Phú,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20656,48,Xã Nông Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20662,48,Xã Quế Sơn Trung,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20669,48,Xã Quế Phước,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20695,48,Xã Thạnh Mỹ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20698,48,Xã La Êê,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20704,48,Xã La Dêê,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20707,48,Xã Nam Giang,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20710,48,Xã Bến Giằng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20716,48,Xã Đắc Pring,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20722,48,Xã Khâm Đức,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20728,48,Xã Phước Hiệp,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20734,48,Xã Phước Năng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20740,48,Xã Phước Chánh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20752,48,Xã Phước Thành,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20767,48,Xã Việt An,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20770,48,Xã Phước Trà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20779,48,Xã Hiệp Đức,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20791,48,Xã Thăng Bình,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20794,48,Xã Thăng An,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20818,48,Xã Đồng Dương,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20827,48,Xã Thăng Phú,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20836,48,Xã Thăng Trường,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20848,48,Xã Thăng Điền,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20854,48,Xã Tiên Phước,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20857,48,Xã Sơn Cẩm Hà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20875,48,Xã Lãnh Ngọc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20878,48,Xã Thạnh Bình,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20900,48,Xã Trà My,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20908,48,Xã Trà Liên,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20920,48,Xã Trà Đốc,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20923,48,Xã Trà Tân,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20929,48,Xã Trà Giáp,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20938,48,Xã Trà Leng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20941,48,Xã Trà Tập,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20944,48,Xã Nam Trà My,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20950,48,Xã Trà Linh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20959,48,Xã Trà Vân,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20965,48,Xã Núi Thành,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20971,48,Xã Tam Xuân,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20977,48,Xã Đức Phú,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20984,48,Xã Tam Anh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,20992,48,Xã Tam Hải,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21004,48,Xã Tam Mỹ,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21025,51,Phường Cẩm Thành,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21028,51,Phường Nghĩa Lộ,Ward,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21034,51,Xã An Phú,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21040,51,Xã Bình Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21061,51,Xã Vạn Tường,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21085,51,Xã Bình Minh,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21100,51,Xã Bình Chương,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21109,51,Xã Đông Sơn,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21115,51,Xã Trà Bồng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21124,51,Xã Thanh Bồng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21127,51,Xã Đông Trà Bồng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21136,51,Xã Cà Đam,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21154,51,Xã Tây Trà,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
Ward,21157,51,Xã Tây Trà Bồng,Commune,true,2026-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00
